MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.145203 , 2 , 6 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0913112 , 2 , 7 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0612793 , 1 , 5 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.315181 , 3 , 6 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0137291 , 1 , 8 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0593379 , 2 , 8 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.140899 , 2 , 6 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0244794 , 1 , 7 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.221601 , 2 , 5 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.310325 , 3 , 6 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0416709 , 1 , 6 , 1 , 5 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0246019 , 2 , 10 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0424267 , 1 , 6 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.147518 , 2 , 6 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.657916 , 5 , 6 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0581906 , 2 , 8 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.717511 , 4 , 4 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.115672 , 1 , 4 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.21658 , 3 , 7 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0088549 , 1 , 9 , 2 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0920678 , 2 , 7 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.215241 , 2 , 5 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0650533 , 1 , 5 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0214366 , 1 , 7 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0946858 , 2 , 7 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.218178 , 2 , 5 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.660236 , 3 , 3 , 2 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0226115 , 1 , 7 , 3 , 3 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0409142 , 1 , 6 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.156641 , 5 , 12 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.0226787 , 1 , 7 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 4 , 10 , 10000 , 0 , 0.013359 , 1 , 8 , 1 , 1 , 
