Generated on DKR11 at https://github.com/polgreen/BaeVer/commit/e657bde4879526c0533e9fb3e40e34a4b666374a,
model, modelnum, one, p1, p2, num of traces, trace length, integration samples, strategy, confidence, p1 count, inv_p1 count, p2 count, inv_p2 counts,
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 0 , 0.0322 , 5 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0506 , 7 , 20 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.175 , 6 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0461 , 5 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0844 , 6 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0126 , 3 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.2602 , 9 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0271 , 4 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0754 , 4 , 12 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.4066 , 8 , 12 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0498 , 6 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.106 , 8 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1087 , 8 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0172 , 3 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0076 , 3 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0374 , 4 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.3231 , 11 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.283 , 8 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1825 , 9 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0408 , 4 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0062 , 4 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0205 , 4 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0464 , 6 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.8199 , 5 , 3 , 8 , 24 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0469 , 3 , 11 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0228 , 5 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0477 , 5 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0039 , 2 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.2893 , 8 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0214 , 4 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0337 , 3 , 12 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1751 , 7 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.4636 , 10 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1652 , 7 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0394 , 6 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.081 , 7 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0505 , 6 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0138 , 4 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.005 , 2 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.3926 , 10 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.5832 , 14 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.2516 , 7 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0398 , 4 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1017 , 8 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1057 , 5 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1301 , 8 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0666 , 6 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1403 , 5 , 12 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0294 , 4 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0825 , 5 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.8819 , 5 , 2 , 8 , 26 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1034 , 8 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0017 , 2 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0154 , 4 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.2472 , 8 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1715 , 6 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0224 , 5 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0604 , 4 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0028 , 3 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1297 , 8 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0279 , 4 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0037 , 3 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.8058 , 4 , 2 , 11 , 25 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.8268 , 10 , 8 , 6 , 16 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0069 , 3 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.3462 , 8 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0077 , 3 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1047 , 5 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1034 , 6 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.6051 , 11 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0782 , 5 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.7864 , 12 , 11 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1335 , 7 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1434 , 5 , 12 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0695 , 9 , 23 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.2249 , 9 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1709 , 6 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1343 , 6 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1737 , 6 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0787 , 5 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1634 , 7 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0839 , 6 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0261 , 3 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.6 , 11 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1069 , 6 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.8794 , 7 , 4 , 6 , 21 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.011 , 2 , 12 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0547 , 8 , 22 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.8823 , 5 , 2 , 10 , 26 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0384 , 5 , 17 , 1 , 4 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1371 , 6 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0037 , 3 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0602 , 5 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1086 , 6 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0179 , 5 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.5186 , 10 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0157 , 7 , 24 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.8264 , 6 , 4 , 5 , 24 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1297 , 7 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.0049 , 3 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 0 , 0.1058 , 6 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.107 , 8 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.3419 , 8 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0037 , 4 , 21 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1048 , 8 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0604 , 5 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.588 , 10 , 12 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0263 , 6 , 20 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1576 , 8 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1336 , 6 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.176 , 6 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1327 , 6 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.3415 , 8 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2066 , 7 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0761 , 5 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0031 , 3 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0214 , 4 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0057 , 3 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8873 , 5 , 2 , 7 , 27 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1614 , 8 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.543 , 11 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0144 , 4 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8123 , 4 , 2 , 9 , 25 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0574 , 5 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2779 , 9 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2647 , 9 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.047 , 5 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.3714 , 9 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.4188 , 11 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0478 , 6 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0172 , 5 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1051 , 6 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.5556 , 12 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8788 , 6 , 3 , 10 , 21 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0848 , 6 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0628 , 5 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0799 , 6 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.012 , 6 , 23 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0053 , 4 , 20 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8168 , 5 , 3 , 8 , 25 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2513 , 13 , 23 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0263 , 6 , 20 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0182 , 2 , 11 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2711 , 9 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1984 , 12 , 23 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2051 , 7 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8736 , 9 , 6 , 7 , 21 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8315 , 7 , 5 , 6 , 18 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1098 , 5 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.3177 , 11 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1364 , 6 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0152 , 3 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0022 , 2 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.5016 , 12 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2523 , 7 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2319 , 8 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.4634 , 10 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2275 , 9 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0634 , 5 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1713 , 6 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0168 , 3 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.3962 , 10 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0409 , 4 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8212 , 4 , 2 , 7 , 27 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.4809 , 14 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0787 , 4 , 12 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.925 , 6 , 2 , 10 , 23 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.4443 , 12 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8198 , 5 , 3 , 9 , 22 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0639 , 5 , 15 , 1 , 4 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.3235 , 9 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1751 , 7 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0426 , 5 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2748 , 9 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.3749 , 13 , 20 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.9163 , 8 , 4 , 11 , 19 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.3691 , 11 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2088 , 7 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0523 , 4 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1374 , 6 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2217 , 9 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0613 , 6 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0603 , 5 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.3424 , 8 , 13 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1669 , 8 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.6157 , 12 , 14 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.225 , 9 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2755 , 11 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8855 , 7 , 4 , 10 , 22 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.2163 , 6 , 12 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8826 , 6 , 3 , 10 , 22 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0063 , 5 , 22 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8916 , 10 , 7 , 3 , 16 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0326 , 5 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.1525 , 9 , 19 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.13 , 7 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.06 , 5 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.8215 , 15 , 14 , 1 , 7 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.0324 , 4 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.005 , 3 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 0 , 0.185 , 9 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 0 , 0.8121 , 4 , 2 , 15 , 25 , 
MDP , 3 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 0 , 0.1969 , 8 , 16 , 1 , 1 , 
MDP , 3 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 0 , 0.1431 , 11 , 23 , 1 , 1 , 
MDP , 3 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 0 , 0.1265 , 8 , 18 , 1 , 1 , 
MDP , 3 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 0 , 0.9149 , 8 , 4 , 16 , 17 , 
MDP , 3 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 0 , 0.5561 , 12 , 15 , 1 , 1 , 
MDP , 3 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 0 , 0.8163 , 5 , 3 , 12 , 23 , 
MDP , 3 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 0 , 0.2978 , 10 , 17 , 1 , 1 , 
MDP , 3 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 0 , 0.031 , 4 , 15 , 1 , 1 , 
