Generated on DKR11 at https://github.com/polgreen/BaeVer/commit/e657bde4879526c0533e9fb3e40e34a4b666374a,
model, modelnum, one, p1, p2, num of traces, trace length, integration samples, strategy, confidence, p1 count, inv_p1 count, p2 count, inv_p2 counts,
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0105 , 8 , 28 , 4 , 31 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 6 , 41 , 8 , 37 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 7 , 48 , 4 , 24 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.001 , 11 , 46 , 6 , 42 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 7 , 34 , 5 , 46 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 5 , 30 , 9 , 61 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 7 , 34 , 6 , 25 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0002 , 9 , 46 , 8 , 54 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 4 , 35 , 10 , 37 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.01 , 4 , 23 , 17 , 47 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 5 , 54 , 8 , 29 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0351 , 11 , 30 , 11 , 29 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0122 , 9 , 30 , 6 , 36 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0007 , 7 , 35 , 12 , 57 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0019 , 8 , 35 , 6 , 39 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.02 , 11 , 34 , 6 , 30 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0062 , 5 , 23 , 8 , 51 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 5 , 45 , 8 , 46 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 6 , 46 , 9 , 50 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 7 , 37 , 11 , 34 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.02 , 10 , 29 , 7 , 43 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 4 , 32 , 12 , 55 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0009 , 11 , 44 , 8 , 38 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 7 , 53 , 2 , 37 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.02 , 5 , 20 , 6 , 39 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0005 , 6 , 36 , 7 , 50 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 6 , 33 , 6 , 27 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0046 , 11 , 39 , 9 , 34 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0064 , 6 , 25 , 8 , 42 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 9 , 42 , 3 , 37 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0002 , 5 , 35 , 8 , 29 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0005 , 5 , 29 , 11 , 35 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0011 , 6 , 30 , 8 , 47 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0055 , 8 , 31 , 6 , 52 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0003 , 7 , 37 , 6 , 33 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 10 , 51 , 13 , 28 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0002 , 6 , 33 , 10 , 69 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0012 , 6 , 32 , 11 , 60 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0012 , 12 , 47 , 4 , 34 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 7 , 41 , 8 , 42 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0001 , 6 , 36 , 9 , 39 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0002 , 4 , 29 , 7 , 39 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0044 , 11 , 40 , 4 , 28 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0019 , 5 , 26 , 5 , 51 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.02 , 7 , 26 , 10 , 47 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0021 , 7 , 33 , 11 , 38 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 6 , 48 , 5 , 30 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 8 , 39 , 5 , 44 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.01 , 9 , 33 , 8 , 41 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 3 , 39 , 4 , 21 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 4 , 40 , 11 , 60 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 11 , 41 , 5 , 36 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 3 , 32 , 7 , 39 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.14 , 12 , 27 , 15 , 35 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 7 , 32 , 10 , 42 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0001 , 6 , 37 , 10 , 47 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0003 , 10 , 45 , 7 , 40 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 3 , 34 , 6 , 49 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0003 , 11 , 49 , 7 , 36 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 5 , 41 , 4 , 33 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0001 , 8 , 40 , 8 , 39 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0061 , 8 , 30 , 5 , 34 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 5 , 41 , 4 , 34 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0004 , 7 , 35 , 3 , 37 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 8 , 42 , 5 , 44 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0003 , 7 , 40 , 9 , 23 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0.0002 , 8 , 40 , 6 , 36 , 
MDP , 3 , 1 , 0.15 , 0.15 , 100 , 10 , 10000 , 1 , 0 , 3 , 36 , 10 , 61 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.046 , 18 , 43 , 5 , 18 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0178 , 12 , 35 , 14 , 41 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 8 , 38 , 4 , 26 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0048 , 10 , 36 , 11 , 32 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0045 , 10 , 36 , 9 , 29 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0002 , 5 , 33 , 13 , 53 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0078 , 9 , 32 , 13 , 42 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 6 , 42 , 13 , 48 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0005 , 5 , 31 , 10 , 32 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 12 , 57 , 9 , 31 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0042 , 9 , 33 , 12 , 27 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 10 , 54 , 6 , 30 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.01 , 12 , 44 , 13 , 28 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0001 , 6 , 36 , 8 , 34 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0058 , 13 , 42 , 10 , 35 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 8 , 34 , 13 , 40 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0054 , 8 , 30 , 14 , 34 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0108 , 14 , 42 , 5 , 24 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0378 , 13 , 34 , 10 , 45 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0014 , 10 , 40 , 7 , 31 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 10 , 35 , 11 , 46 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.01 , 14 , 43 , 6 , 22 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 10 , 42 , 6 , 18 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0339 , 14 , 37 , 11 , 33 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 5 , 35 , 15 , 56 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.04 , 10 , 30 , 13 , 33 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.01 , 11 , 36 , 9 , 34 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 11 , 47 , 13 , 46 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.06 , 15 , 38 , 5 , 31 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0005 , 6 , 33 , 10 , 40 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0012 , 12 , 46 , 16 , 53 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.09 , 17 , 40 , 10 , 35 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 4 , 39 , 12 , 29 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0675 , 16 , 37 , 10 , 39 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 6 , 38 , 9 , 37 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.01 , 6 , 31 , 3 , 40 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0487 , 14 , 35 , 8 , 24 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0307 , 13 , 35 , 13 , 33 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0156 , 10 , 31 , 17 , 37 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.003 , 7 , 30 , 12 , 52 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0521 , 17 , 41 , 6 , 37 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 7 , 42 , 11 , 44 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0007 , 8 , 37 , 10 , 23 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 10 , 53 , 7 , 29 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 4 , 39 , 16 , 42 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0059 , 12 , 39 , 7 , 33 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0201 , 9 , 28 , 11 , 42 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 8 , 36 , 14 , 34 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 6 , 37 , 11 , 35 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0326 , 14 , 37 , 14 , 42 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.02 , 15 , 43 , 14 , 42 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0167 , 12 , 36 , 12 , 38 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0013 , 9 , 39 , 7 , 41 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 7 , 32 , 14 , 38 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 7 , 30 , 8 , 42 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.09 , 13 , 29 , 8 , 31 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0002 , 5 , 34 , 11 , 38 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 4 , 31 , 11 , 51 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 7 , 41 , 4 , 25 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0003 , 7 , 38 , 16 , 44 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 8 , 44 , 2 , 37 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.06 , 17 , 40 , 6 , 28 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 9 , 51 , 7 , 28 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.01 , 12 , 37 , 8 , 35 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0007 , 10 , 42 , 11 , 35 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0076 , 10 , 35 , 9 , 29 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0592 , 15 , 36 , 7 , 36 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 4 , 33 , 6 , 43 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 5 , 29 , 8 , 38 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0005 , 5 , 31 , 7 , 36 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 5 , 35 , 9 , 42 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0012 , 9 , 38 , 15 , 52 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0162 , 18 , 49 , 5 , 27 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 9 , 38 , 6 , 35 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 8 , 32 , 25 , 45 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 6 , 40 , 18 , 51 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0011 , 13 , 48 , 13 , 34 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.03 , 17 , 41 , 17 , 62 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0008 , 12 , 45 , 4 , 19 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0033 , 9 , 35 , 4 , 32 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 5 , 38 , 9 , 36 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0032 , 11 , 41 , 12 , 33 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.067 , 20 , 45 , 8 , 38 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 9 , 46 , 15 , 48 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0326 , 8 , 24 , 12 , 47 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0001 , 10 , 54 , 7 , 20 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 6 , 39 , 8 , 29 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0094 , 11 , 36 , 5 , 45 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0001 , 3 , 26 , 7 , 33 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 3 , 35 , 7 , 35 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.07 , 14 , 33 , 6 , 24 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0005 , 8 , 38 , 8 , 38 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.02 , 14 , 41 , 7 , 31 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 10 , 50 , 7 , 27 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0327 , 9 , 26 , 15 , 37 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0009 , 13 , 48 , 7 , 33 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0009 , 8 , 36 , 11 , 48 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0003 , 11 , 47 , 10 , 29 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0.0329 , 14 , 37 , 11 , 32 , 
MDP , 3 , 1 , 0.2 , 0.2 , 100 , 10 , 10000 , 1 , 0 , 9 , 40 , 11 , 52 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0.03 , 13 , 36 , 15 , 33 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0.04 , 15 , 36 , 15 , 33 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0.0331 , 12 , 33 , 12 , 45 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0.0693 , 9 , 23 , 15 , 39 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0.1108 , 17 , 35 , 18 , 31 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0 , 13 , 48 , 12 , 38 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0.09 , 16 , 34 , 11 , 31 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0 , 9 , 34 , 16 , 33 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0.001 , 7 , 34 , 10 , 26 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0.0035 , 11 , 40 , 22 , 42 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0.04 , 12 , 34 , 10 , 25 , 
MDP , 3 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 1 , 0 , 6 , 38 , 3 , 13 , 
