Generated on DKR11 at https://github.com/polgreen/BaeVer/commit/e657bde4879526c0533e9fb3e40e34a4b666374a,
model, modelnum, one, p1, p2, num of traces, trace length, integration samples, strategy, confidence, p1 count, inv_p1 count, p2 count, inv_p2 counts,
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.117 , 1 , 4 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.2921 , 2 , 4 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.09 , 1 , 4 , 2 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.18 , 2 , 5 , 2 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.2819 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.0722 , 1 , 5 , 2 , 10 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.11 , 1 , 4 , 1 , 10 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.29 , 1 , 2 , 7 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.1147 , 1 , 4 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.22 , 1 , 2 , 2 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.12 , 1 , 4 , 1 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.0021 , 1 , 12 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.19 , 2 , 4 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.4052 , 2 , 3 , 2 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.0649 , 2 , 8 , 1 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.2852 , 1 , 2 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.32 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.1465 , 3 , 8 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.25 , 3 , 6 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.24 , 2 , 4 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.0238 , 1 , 7 , 2 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.5824 , 3 , 3 , 3 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.28 , 1 , 2 , 2 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.0642 , 2 , 8 , 3 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.1379 , 2 , 6 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.0398 , 1 , 6 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.34 , 1 , 2 , 2 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.368 , 5 , 8 , 3 , 3 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.33 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.19 , 2 , 6 , 1 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.24 , 1 , 2 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.333 , 4 , 7 , 3 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.1193 , 1 , 4 , 1 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.1833 , 1 , 3 , 3 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.583 , 3 , 3 , 3 , 3 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.1 , 1 , 4 , 2 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.0678 , 1 , 5 , 2 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.0388 , 1 , 6 , 3 , 3 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.1814 , 1 , 3 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.5216 , 2 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.2079 , 2 , 5 , 1 , 4 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.2898 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.503 , 6 , 8 , 2 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.1834 , 1 , 3 , 3 , 16 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.2996 , 1 , 2 , 1 , 10 , 
MDP , 3 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 1 , 0.1799 , 1 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1419 , 4 , 10 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0399 , 1 , 6 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.12 , 1 , 5 , 2 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.02 , 2 , 10 , 3 , 3 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1361 , 2 , 6 , 3 , 8 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.4842 , 5 , 7 , 1 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0407 , 1 , 6 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2925 , 1 , 2 , 4 , 10 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2944 , 1 , 2 , 3 , 9 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.31 , 1 , 2 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2876 , 1 , 2 , 2 , 10 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.12 , 1 , 4 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.05 , 2 , 8 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.5322 , 4 , 5 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.4077 , 2 , 3 , 3 , 6 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1895 , 1 , 3 , 2 , 10 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.3897 , 2 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.25 , 3 , 6 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2572 , 4 , 8 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.55 , 5 , 6 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0638 , 1 , 5 , 3 , 3 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.4275 , 4 , 6 , 2 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.3014 , 2 , 4 , 1 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.43 , 5 , 7 , 2 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.43 , 1 , 1 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2675 , 3 , 6 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.024 , 1 , 7 , 5 , 6 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.04 , 1 , 5 , 2 , 10 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2785 , 2 , 4 , 5 , 9 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.179 , 1 , 3 , 3 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1133 , 1 , 4 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1803 , 1 , 3 , 4 , 10 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.21 , 1 , 2 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.112 , 1 , 4 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.07 , 1 , 3 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0 , 1 , 9 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.369 , 5 , 8 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.03 , 1 , 7 , 5 , 5 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.183 , 1 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.3399 , 4 , 7 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.27 , 1 , 2 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2791 , 1 , 2 , 4 , 6 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0142 , 1 , 8 , 3 , 3 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2739 , 3 , 6 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2797 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.15 , 1 , 3 , 3 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.4025 , 2 , 3 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.4682 , 3 , 4 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1038 , 4 , 11 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.4233 , 1 , 1 , 3 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.53 , 1 , 1 , 3 , 3 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.24 , 1 , 3 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.16 , 1 , 3 , 5 , 6 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.14 , 1 , 4 , 5 , 9 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.02 , 1 , 5 , 6 , 2 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1 , 1 , 4 , 1 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.27 , 2 , 5 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0177 , 2 , 11 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1959 , 2 , 5 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.07 , 1 , 4 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0431 , 1 , 6 , 3 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0715 , 1 , 5 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.06 , 1 , 5 , 2 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2 , 4 , 9 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2991 , 2 , 4 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.29 , 1 , 2 , 4 , 6 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0696 , 1 , 5 , 1 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.45 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.46 , 2 , 3 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0381 , 1 , 6 , 4 , 6 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1941 , 1 , 3 , 1 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0609 , 2 , 8 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.4209 , 2 , 3 , 1 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2033 , 2 , 5 , 2 , 10 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.8173 , 5 , 3 , 4 , 9 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1093 , 1 , 4 , 3 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2914 , 2 , 4 , 3 , 12 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0375 , 1 , 6 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.07 , 2 , 9 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.45 , 3 , 4 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.35 , 2 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.4506 , 1 , 1 , 1 , 11 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.134 , 2 , 6 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.3048 , 2 , 4 , 1 , 10 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2928 , 1 , 2 , 8 , 8 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.26 , 1 , 3 , 5 , 6 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1912 , 1 , 3 , 3 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1984 , 2 , 5 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2079 , 2 , 5 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.14 , 1 , 3 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.5352 , 4 , 5 , 1 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.76 , 4 , 2 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.26 , 1 , 3 , 2 , 7 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.06 , 1 , 3 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1106 , 1 , 4 , 2 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1108 , 1 , 4 , 3 , 3 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.49 , 1 , 1 , 2 , 10 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.0139 , 1 , 8 , 1 , 1 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.2 , 2 , 5 , 3 , 4 , 
MDP , 3 , 1 , 0.2 , 0.2 , 10 , 10 , 10000 , 1 , 0.1098 , 1 , 4 , 1 , 4 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 1 , 0.546 , 5 , 6 , 3 , 3 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 1 , 0.2881 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 1 , 0.06 , 2 , 8 , 1 , 4 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 1 , 0.3981 , 2 , 3 , 6 , 9 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 1 , 0.0693 , 1 , 5 , 3 , 6 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 1 , 0.4228 , 1 , 1 , 5 , 9 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 1 , 0.25 , 2 , 4 , 3 , 10 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 1 , 0.097 , 2 , 7 , 1 , 4 , 
MDP , 3 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 1 , 0.4313 , 1 , 1 , 4 , 10 , 
