DKR10
Branch BrianMDP
Commit: 40af17f Added support to compute confidence, trace-by-trace.

MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 1 , 1 , 25 , 0.4955 , 1 , 1 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 2 , 1 , 25 , 0.3499 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 3 , 1 , 25 , 0.3428 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 4 , 1 , 25 , 0.3507 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 5 , 1 , 25 , 0.3511 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 6 , 1 , 25 , 0.2294 , 1 , 3 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 7 , 1 , 25 , 0.227 , 1 , 3 , 1 , 2 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 8 , 1 , 25 , 0.148 , 1 , 4 , 2 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 9 , 1 , 25 , 0.3616 , 2 , 4 , 3 , 3 , 
MDP , 1 , 1 , 0.25 , 0.25 , 10 , 10 , 10000 , 3 , 10 , 1 , 25 , 0.4642 , 3 , 5 , 3 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 1 , 1 , 30 , 0.4955 , 1 , 1 , 1 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 2 , 1 , 30 , 0.3499 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 3 , 1 , 30 , 0.3428 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 4 , 1 , 30 , 0.3507 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 5 , 1 , 30 , 0.3511 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 6 , 1 , 30 , 0.2294 , 1 , 3 , 1 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 7 , 1 , 30 , 0.227 , 1 , 3 , 1 , 2 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 8 , 1 , 30 , 0.148 , 1 , 4 , 2 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 9 , 1 , 30 , 0.3616 , 2 , 4 , 3 , 3 , 
MDP , 1 , 1 , 0.3 , 0.3 , 10 , 10 , 10000 , 3 , 10 , 1 , 30 , 0.4642 , 3 , 5 , 3 , 3 , 
MDP , 1 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 3 , 1 , 1 , 35 , 0.4955 , 1 , 1 , 1 , 2 , 
MDP , 1 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 3 , 2 , 1 , 35 , 0.3502 , 1 , 2 , 1 , 3 , 
MDP , 1 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 3 , 3 , 1 , 35 , 0.2225 , 1 , 3 , 1 , 4 , 
MDP , 1 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 3 , 4 , 1 , 35 , 0.0895 , 1 , 5 , 1 , 4 , 
MDP , 1 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 3 , 5 , 1 , 35 , 0.0347 , 1 , 7 , 1 , 6 , 
MDP , 1 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 3 , 6 , 1 , 35 , 0.036 , 1 , 7 , 1 , 6 , 
MDP , 1 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 3 , 7 , 1 , 35 , 0.0238 , 1 , 8 , 3 , 6 , 
MDP , 1 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 3 , 8 , 1 , 35 , 0.0136 , 1 , 9 , 3 , 6 , 
MDP , 1 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 3 , 9 , 1 , 35 , 0.0071 , 1 , 11 , 3 , 6 , 
MDP , 1 , 1 , 0.35 , 0.35 , 10 , 10 , 10000 , 3 , 10 , 1 , 35 , 0.0043 , 1 , 12 , 3 , 6 , 
MDP , 1 , 1 , 0.4 , 0.4 , 10 , 10 , 10000 , 3 , 1 , 1 , 40 , 0.4955 , 1 , 1 , 1 , 2 , 
MDP , 1 , 1 , 0.4 , 0.4 , 10 , 10 , 10000 , 3 , 2 , 1 , 40 , 0.3502 , 1 , 2 , 1 , 3 , 
MDP , 1 , 1 , 0.4 , 0.4 , 10 , 10 , 10000 , 3 , 3 , 1 , 40 , 0.2225 , 1 , 3 , 1 , 4 , 
MDP , 1 , 1 , 0.4 , 0.4 , 10 , 10 , 10000 , 3 , 4 , 1 , 40 , 0.4906 , 2 , 3 , 1 , 4 , 
MDP , 1 , 1 , 0.4 , 0.4 , 10 , 10 , 10000 , 3 , 5 , 1 , 40 , 0.4959 , 2 , 3 , 2 , 5 , 
MDP , 1 , 1 , 0.4 , 0.4 , 10 , 10 , 10000 , 3 , 6 , 1 , 40 , 0.367 , 2 , 4 , 2 , 5 , 
MDP , 1 , 1 , 0.4 , 0.4 , 10 , 10 , 10000 , 3 , 7 , 1 , 40 , 0.2666 , 2 , 5 , 2 , 5 , 
MDP , 1 , 1 , 0.4 , 0.4 , 10 , 10 , 10000 , 3 , 8 , 1 , 40 , 0.1822 , 2 , 6 , 2 , 5 , 
MDP , 1 , 1 , 0.4 , 0.4 , 10 , 10 , 10000 , 3 , 9 , 1 , 40 , 0.1793 , 2 , 6 , 2 , 5 , 
MDP , 1 , 1 , 0.4 , 0.4 , 10 , 10 , 10000 , 3 , 10 , 1 , 40 , 0.1282 , 2 , 7 , 2 , 5 , 
MDP , 1 , 1 , 0.45 , 0.45 , 10 , 10 , 10000 , 3 , 1 , 1 , 45 , 0.4955 , 1 , 1 , 1 , 2 , 
MDP , 1 , 1 , 0.45 , 0.45 , 10 , 10 , 10000 , 3 , 2 , 1 , 45 , 0.3502 , 1 , 2 , 1 , 3 , 
MDP , 1 , 1 , 0.45 , 0.45 , 10 , 10 , 10000 , 3 , 3 , 1 , 45 , 0.2225 , 1 , 3 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 1 , 15 , 0.4955 , 1 , 1 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 1 , 15 , 0.3499 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 1 , 15 , 0.3428 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 1 , 15 , 0.3507 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 1 , 15 , 0.3511 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 6 , 1 , 15 , 0.2294 , 1 , 3 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 7 , 1 , 15 , 0.227 , 1 , 3 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 8 , 1 , 15 , 0.2271 , 1 , 3 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 9 , 1 , 15 , 0.1404 , 1 , 4 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 10 , 1 , 15 , 0.142 , 1 , 4 , 1 , 5 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 2 , 15 , 0.4996 , 1 , 1 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 2 , 15 , 0.4962 , 1 , 1 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 2 , 15 , 0.3447 , 1 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 2 , 15 , 0.2228 , 1 , 3 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 2 , 15 , 0.2238 , 1 , 3 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 6 , 2 , 15 , 0.1485 , 1 , 4 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 7 , 2 , 15 , 0.0894 , 1 , 5 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 8 , 2 , 15 , 0.0951 , 1 , 5 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 9 , 2 , 15 , 0.0567 , 1 , 6 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 10 , 2 , 15 , 0.0612 , 1 , 6 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 3 , 15 , 0.3397 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 3 , 15 , 0.3456 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 3 , 15 , 0.2218 , 1 , 3 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 3 , 15 , 0.2303 , 1 , 3 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 3 , 15 , 0.1456 , 1 , 4 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 6 , 3 , 15 , 0.0878 , 1 , 5 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 7 , 3 , 15 , 0.0896 , 1 , 5 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 8 , 3 , 15 , 0.0556 , 1 , 6 , 3 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 9 , 3 , 15 , 0.0363 , 1 , 7 , 3 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 10 , 3 , 15 , 0.0364 , 1 , 7 , 3 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 4 , 15 , 0.3413 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 4 , 15 , 0.3453 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 4 , 15 , 0.3433 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 4 , 15 , 0.4838 , 2 , 3 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 4 , 15 , 0.4643 , 3 , 5 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 6 , 4 , 15 , 0.358 , 3 , 6 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 7 , 4 , 15 , 0.3713 , 3 , 6 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 8 , 4 , 15 , 0.276 , 3 , 7 , 1 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 9 , 4 , 15 , 0.267 , 3 , 7 , 2 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 10 , 4 , 15 , 0.1532 , 3 , 9 , 2 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 5 , 15 , 0.4895 , 1 , 1 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 5 , 15 , 0.7975 , 3 , 2 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 5 , 15 , 0.7949 , 3 , 2 , 1 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 5 , 15 , 0.7897 , 3 , 2 , 1 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 5 , 15 , 0.7962 , 3 , 2 , 1 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 6 , 5 , 15 , 0.6982 , 3 , 3 , 1 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 7 , 5 , 15 , 0.731 , 4 , 4 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 8 , 5 , 15 , 0.6365 , 4 , 5 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 9 , 5 , 15 , 0.6897 , 5 , 6 , 2 , 5 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 10 , 5 , 15 , 0.6855 , 5 , 6 , 2 , 5 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 6 , 15 , 0.5004 , 1 , 1 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 6 , 15 , 0.5026 , 1 , 1 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 6 , 15 , 0.3406 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 6 , 15 , 0.3502 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 6 , 15 , 0.2212 , 1 , 3 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 6 , 6 , 15 , 0.1446 , 1 , 4 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 7 , 6 , 15 , 0.0873 , 1 , 5 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 8 , 6 , 15 , 0.0558 , 1 , 6 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 9 , 6 , 15 , 0.0315 , 1 , 7 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 10 , 6 , 15 , 0.0368 , 1 , 7 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 7 , 15 , 0.5068 , 1 , 1 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 7 , 15 , 0.348 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 7 , 15 , 0.2278 , 1 , 3 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 7 , 15 , 0.1483 , 1 , 4 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 7 , 15 , 0.0825 , 1 , 5 , 3 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 6 , 7 , 15 , 0.2647 , 2 , 5 , 3 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 7 , 7 , 15 , 0.1904 , 2 , 6 , 3 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 8 , 7 , 15 , 0.1855 , 2 , 6 , 3 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 9 , 7 , 15 , 0.1288 , 2 , 7 , 3 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 10 , 7 , 15 , 0.088 , 2 , 8 , 3 , 5 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 8 , 15 , 0.3492 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 8 , 15 , 0.3398 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 8 , 15 , 0.2224 , 1 , 3 , 2 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 8 , 15 , 0.2269 , 1 , 3 , 2 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 8 , 15 , 0.2233 , 1 , 3 , 2 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 6 , 8 , 15 , 0.225 , 1 , 3 , 2 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 7 , 8 , 15 , 0.1427 , 1 , 4 , 3 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 8 , 8 , 15 , 0.1481 , 1 , 4 , 3 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 9 , 8 , 15 , 0.091 , 1 , 5 , 3 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 10 , 8 , 15 , 0.0531 , 1 , 6 , 3 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 9 , 15 , 0.2254 , 1 , 3 , 1 , 3 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 9 , 15 , 0.2311 , 1 , 3 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 9 , 15 , 0.488 , 2 , 3 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 9 , 15 , 0.3627 , 2 , 4 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 9 , 15 , 0.3649 , 2 , 4 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 6 , 9 , 15 , 0.2657 , 2 , 5 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 7 , 9 , 15 , 0.3658 , 3 , 6 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 8 , 9 , 15 , 0.2066 , 3 , 8 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 9 , 9 , 15 , 0.206 , 3 , 8 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 10 , 9 , 15 , 0.2091 , 3 , 8 , 1 , 4 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 10 , 15 , 0.3414 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 10 , 15 , 0.2276 , 1 , 3 , 2 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 10 , 15 , 0.2248 , 1 , 3 , 2 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 10 , 15 , 0.224 , 1 , 3 , 2 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 10 , 15 , 0.3657 , 2 , 4 , 2 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 6 , 10 , 15 , 0.2705 , 2 , 5 , 2 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 7 , 10 , 15 , 0.1848 , 2 , 6 , 2 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 8 , 10 , 15 , 0.1258 , 2 , 7 , 2 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 9 , 10 , 15 , 0.0876 , 2 , 8 , 2 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 10 , 10 , 15 , 0.0619 , 2 , 9 , 2 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 11 , 15 , 0.4931 , 1 , 1 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 11 , 15 , 0.7505 , 2 , 1 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 11 , 15 , 0.751 , 2 , 1 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 11 , 15 , 0.6214 , 2 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 11 , 15 , 0.367 , 2 , 4 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 6 , 11 , 15 , 0.3644 , 2 , 4 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 7 , 11 , 15 , 0.3635 , 2 , 4 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 8 , 11 , 15 , 0.2615 , 2 , 5 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 9 , 11 , 15 , 0.2682 , 2 , 5 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 10 , 11 , 15 , 0.1874 , 2 , 6 , 1 , 2 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 1 , 12 , 15 , 0.3483 , 1 , 2 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 2 , 12 , 15 , 0.2302 , 1 , 3 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 3 , 12 , 15 , 0.4843 , 2 , 3 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 4 , 12 , 15 , 0.4978 , 2 , 3 , 1 , 1 , 
MDP , 1 , 1 , 0.15 , 0.15 , 10 , 10 , 10000 , 3 , 5 , 12 , 15 , 0.3709 , 2 , 4 , 1 , 2 , 
