Generated on DKR11 at https://github.com/polgreen/BaeVer/tree/210b1ebd4dfb5639cc9ebc4c0fc59eeb63f5eb20,
model, modelnum, one, p1, p2, num of traces, trace length, integration samples, strategy, confidence, p1 count, inv_p1 count, p2 count, inv_p2 counts,
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0283 , 25 , 64 , 14 , 28 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0534 , 24 , 58 , 14 , 41 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0194 , 16 , 47 , 13 , 32 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0008 , 18 , 64 , 11 , 19 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0024 , 18 , 59 , 13 , 24 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0035 , 14 , 50 , 8 , 37 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.061 , 22 , 53 , 9 , 21 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0619 , 20 , 49 , 7 , 26 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0021 , 15 , 55 , 5 , 30 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.051 , 20 , 50 , 21 , 31 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0115 , 18 , 54 , 7 , 22 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0081 , 19 , 57 , 5 , 32 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0018 , 20 , 68 , 10 , 30 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.6298 , 25 , 38 , 14 , 33 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0503 , 30 , 71 , 10 , 27 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0086 , 19 , 57 , 10 , 34 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0003 , 14 , 61 , 11 , 19 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0936 , 24 , 54 , 10 , 31 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.3695 , 27 , 48 , 9 , 26 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.1613 , 26 , 54 , 15 , 32 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.007 , 16 , 51 , 10 , 33 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0342 , 28 , 69 , 10 , 30 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0016 , 17 , 58 , 9 , 24 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0254 , 17 , 48 , 14 , 29 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0007 , 18 , 67 , 9 , 40 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.1073 , 22 , 50 , 7 , 29 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0046 , 18 , 59 , 9 , 31 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0051 , 17 , 54 , 6 , 27 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0008 , 13 , 52 , 9 , 28 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0 , 11 , 57 , 10 , 29 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0026 , 13 , 48 , 13 , 45 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.1157 , 21 , 47 , 17 , 24 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0 , 11 , 61 , 6 , 31 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0456 , 23 , 57 , 13 , 37 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0067 , 16 , 52 , 8 , 25 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.1331 , 25 , 54 , 15 , 35 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0356 , 19 , 50 , 3 , 30 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.1469 , 27 , 57 , 9 , 26 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.2388 , 26 , 51 , 9 , 28 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0218 , 23 , 61 , 14 , 21 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0169 , 17 , 50 , 9 , 18 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0013 , 12 , 49 , 4 , 25 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.3365 , 28 , 51 , 14 , 36 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0152 , 16 , 48 , 11 , 35 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.1149 , 23 , 51 , 7 , 35 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.001 , 16 , 60 , 8 , 25 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.3957 , 32 , 56 , 5 , 26 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.4687 , 25 , 42 , 12 , 36 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0096 , 21 , 61 , 5 , 32 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0006 , 15 , 60 , 13 , 25 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0 , 14 , 64 , 7 , 31 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0009 , 14 , 55 , 8 , 30 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.005 , 22 , 66 , 9 , 31 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0 , 17 , 70 , 10 , 36 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0004 , 13 , 55 , 17 , 35 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.1542 , 22 , 47 , 22 , 37 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0 , 12 , 63 , 13 , 32 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0011 , 18 , 64 , 14 , 35 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0185 , 19 , 54 , 16 , 26 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0105 , 17 , 52 , 6 , 24 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0281 , 23 , 60 , 19 , 35 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0014 , 20 , 68 , 8 , 36 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0003 , 16 , 62 , 16 , 35 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0409 , 19 , 49 , 8 , 28 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0245 , 20 , 54 , 17 , 32 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0174 , 21 , 58 , 11 , 32 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0753 , 24 , 56 , 9 , 18 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0404 , 23 , 58 , 11 , 37 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0458 , 19 , 49 , 9 , 33 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0033 , 15 , 53 , 15 , 30 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.4193 , 27 , 47 , 10 , 24 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0548 , 23 , 56 , 9 , 27 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0001 , 12 , 67 , 10 , 24 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.2688 , 24 , 46 , 13 , 37 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0735 , 20 , 48 , 13 , 37 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0535 , 24 , 58 , 12 , 33 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0629 , 22 , 53 , 6 , 24 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0125 , 19 , 55 , 6 , 39 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0508 , 21 , 52 , 12 , 32 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0051 , 14 , 48 , 9 , 25 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0005 , 13 , 55 , 12 , 29 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0721 , 25 , 58 , 7 , 31 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0738 , 24 , 56 , 14 , 35 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.3148 , 26 , 48 , 15 , 48 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0062 , 21 , 63 , 11 , 25 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.1146 , 23 , 51 , 15 , 32 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0 , 9 , 52 , 11 , 32 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0018 , 16 , 57 , 9 , 21 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0508 , 21 , 52 , 13 , 28 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0004 , 14 , 58 , 12 , 30 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0122 , 18 , 53 , 4 , 20 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0521 , 25 , 60 , 7 , 34 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.2934 , 26 , 49 , 6 , 35 , 
MDP , 1 , 1 , 0.25 , 0.25 , 100 , 10 , 10000 , 3 , 0.0005 , 14 , 57 , 11 , 24 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0071 , 18 , 57 , 15 , 35 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.4007 , 25 , 44 , 12 , 27 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2182 , 24 , 48 , 14 , 37 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.3025 , 24 , 45 , 10 , 24 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0126 , 20 , 57 , 21 , 39 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0018 , 19 , 65 , 13 , 29 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.4336 , 29 , 50 , 14 , 37 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.003 , 16 , 55 , 13 , 27 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0542 , 25 , 60 , 9 , 31 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0328 , 20 , 53 , 11 , 25 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2025 , 23 , 47 , 21 , 32 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.3374 , 29 , 53 , 16 , 29 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.001 , 16 , 60 , 13 , 29 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1747 , 25 , 52 , 19 , 32 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.3202 , 18 , 34 , 17 , 23 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2614 , 27 , 52 , 11 , 35 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2086 , 27 , 54 , 13 , 41 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0892 , 25 , 57 , 12 , 23 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2669 , 27 , 52 , 5 , 28 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2745 , 23 , 44 , 10 , 30 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1046 , 23 , 52 , 11 , 35 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0029 , 22 , 69 , 12 , 17 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.009 , 20 , 59 , 15 , 30 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2696 , 26 , 50 , 19 , 33 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.053 , 17 , 44 , 16 , 25 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0645 , 26 , 61 , 8 , 30 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0829 , 26 , 59 , 17 , 36 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.092 , 25 , 56 , 11 , 35 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0826 , 19 , 45 , 13 , 32 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0827 , 25 , 57 , 18 , 28 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1681 , 25 , 52 , 14 , 25 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0848 , 22 , 51 , 16 , 39 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.4936 , 23 , 38 , 15 , 28 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0065 , 17 , 54 , 18 , 36 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.093 , 22 , 51 , 11 , 38 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0841 , 21 , 49 , 22 , 31 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0875 , 26 , 59 , 14 , 27 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1861 , 25 , 51 , 10 , 29 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0041 , 18 , 59 , 9 , 25 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2096 , 25 , 50 , 14 , 31 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0442 , 19 , 49 , 11 , 33 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1536 , 25 , 53 , 13 , 39 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.5007 , 32 , 53 , 17 , 29 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.4546 , 24 , 41 , 15 , 37 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0031 , 17 , 57 , 17 , 24 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0561 , 21 , 52 , 7 , 32 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.5579 , 30 , 48 , 7 , 30 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2609 , 32 , 61 , 11 , 26 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1959 , 25 , 51 , 10 , 24 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0072 , 20 , 61 , 10 , 26 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0723 , 23 , 54 , 13 , 23 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1863 , 28 , 57 , 15 , 35 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.3898 , 30 , 53 , 16 , 22 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.3793 , 27 , 48 , 11 , 26 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0009 , 16 , 59 , 13 , 34 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1878 , 26 , 53 , 8 , 28 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.3502 , 26 , 47 , 17 , 36 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.3407 , 28 , 51 , 9 , 37 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0048 , 18 , 57 , 12 , 25 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1985 , 28 , 56 , 13 , 30 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0015 , 18 , 63 , 10 , 35 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.3854 , 27 , 48 , 9 , 14 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.6222 , 28 , 43 , 16 , 32 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0157 , 16 , 48 , 13 , 36 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1817 , 26 , 53 , 9 , 22 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0433 , 19 , 49 , 14 , 26 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0653 , 22 , 53 , 13 , 31 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0851 , 28 , 63 , 15 , 34 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0058 , 15 , 50 , 13 , 27 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0102 , 21 , 61 , 12 , 29 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.645 , 29 , 44 , 18 , 26 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0328 , 19 , 51 , 17 , 33 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2789 , 29 , 55 , 9 , 24 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.5224 , 24 , 39 , 16 , 27 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.5761 , 34 , 54 , 16 , 33 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.6171 , 31 , 48 , 20 , 29 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0443 , 24 , 59 , 10 , 29 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0009 , 17 , 62 , 15 , 21 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.3258 , 26 , 48 , 12 , 31 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0381 , 24 , 60 , 15 , 28 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0389 , 23 , 58 , 14 , 27 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0374 , 20 , 52 , 12 , 30 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0321 , 21 , 54 , 13 , 37 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2486 , 27 , 52 , 24 , 31 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1173 , 23 , 51 , 21 , 39 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.1873 , 18 , 38 , 19 , 16 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.018 , 20 , 56 , 10 , 33 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.3166 , 27 , 50 , 13 , 34 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2045 , 27 , 54 , 15 , 23 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0181 , 20 , 56 , 10 , 30 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0895 , 23 , 53 , 14 , 26 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.2286 , 28 , 55 , 12 , 34 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.5855 , 28 , 44 , 12 , 38 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.15 , 30 , 62 , 7 , 29 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0044 , 18 , 58 , 17 , 40 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0885 , 21 , 49 , 12 , 38 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.7154 , 29 , 42 , 12 , 28 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.7389 , 25 , 35 , 19 , 36 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0163 , 18 , 52 , 19 , 23 , 
MDP , 1 , 1 , 0.3 , 0.3 , 100 , 10 , 10000 , 3 , 0.0338 , 24 , 60 , 11 , 27 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.4015 , 28 , 49 , 10 , 30 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.316 , 28 , 52 , 14 , 31 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.945 , 36 , 42 , 17 , 27 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.2611 , 27 , 52 , 20 , 30 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.6119 , 34 , 53 , 17 , 30 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.7791 , 35 , 49 , 17 , 35 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.2138 , 25 , 50 , 18 , 27 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.0524 , 20 , 50 , 19 , 31 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.0812 , 26 , 59 , 18 , 31 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.2188 , 30 , 59 , 9 , 23 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.472 , 29 , 49 , 19 , 27 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.0083 , 21 , 61 , 14 , 24 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.1963 , 24 , 49 , 13 , 30 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.6798 , 34 , 51 , 15 , 33 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.2867 , 32 , 60 , 10 , 21 , 
MDP , 1 , 1 , 0.35 , 0.35 , 100 , 10 , 10000 , 3 , 0.0718 , 24 , 56 , 12 , 29 , 
