Generated on DKR10 at https://github.com/polgreen/BaeVer/commit/e657bde4879526c0533e9fb3e40e34a4b666374a,
model, modelnum, one, p1, p2, num of traces, trace length, integration samples, strategy, confidence, p1 count, inv_p1 count, p2 count, inv_p2 counts,
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 82 , 382 , 90 , 338 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 87 , 381 , 73 , 339 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 92 , 348 , 113 , 352 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 83 , 359 , 85 , 365 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 89 , 391 , 93 , 338 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 86 , 333 , 65 , 343 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 95 , 356 , 100 , 399 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 83 , 373 , 101 , 386 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 79 , 362 , 89 , 366 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 90 , 328 , 93 , 358 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 79 , 360 , 98 , 330 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 92 , 344 , 70 , 277 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 82 , 356 , 87 , 399 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 85 , 349 , 65 , 297 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 72 , 403 , 94 , 346 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 92 , 388 , 103 , 334 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 93 , 389 , 96 , 368 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 89 , 373 , 101 , 366 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 71 , 325 , 101 , 367 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 98 , 352 , 93 , 362 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 97 , 363 , 101 , 362 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 97 , 330 , 82 , 323 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 66 , 342 , 108 , 390 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 71 , 358 , 108 , 378 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 97 , 418 , 90 , 361 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 92 , 371 , 91 , 350 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 80 , 384 , 103 , 349 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 87 , 363 , 98 , 342 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 90 , 383 , 109 , 383 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 89 , 343 , 109 , 406 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 107 , 357 , 109 , 428 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 105 , 320 , 92 , 368 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 111 , 391 , 76 , 357 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 84 , 375 , 91 , 368 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 93 , 341 , 100 , 367 , 
MDP , 3 , 1 , 0.2 , 0.2 , 1000 , 10 , 10000 , 1 , 0 , 106 , 384 , 72 , 356 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 141 , 402 , 95 , 297 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 113 , 391 , 113 , 398 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 103 , 329 , 103 , 366 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 136 , 356 , 101 , 353 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 102 , 363 , 121 , 344 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 134 , 362 , 103 , 336 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 128 , 359 , 145 , 396 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 115 , 395 , 115 , 328 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 135 , 403 , 148 , 369 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 100 , 367 , 168 , 374 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 109 , 375 , 106 , 349 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 116 , 319 , 123 , 341 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 136 , 356 , 105 , 333 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 117 , 357 , 113 , 329 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 104 , 352 , 141 , 380 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 138 , 385 , 117 , 333 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 115 , 357 , 143 , 320 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 146 , 384 , 107 , 367 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 136 , 419 , 95 , 310 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 163 , 398 , 132 , 329 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 112 , 364 , 124 , 380 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 113 , 352 , 131 , 346 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 117 , 385 , 110 , 334 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 131 , 369 , 114 , 325 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 105 , 349 , 139 , 327 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 136 , 405 , 111 , 314 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 132 , 382 , 119 , 376 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 92 , 351 , 109 , 390 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 116 , 371 , 94 , 312 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 138 , 361 , 117 , 298 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 147 , 367 , 120 , 381 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 125 , 380 , 107 , 301 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 153 , 378 , 113 , 305 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 145 , 397 , 135 , 310 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 122 , 376 , 89 , 278 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 139 , 374 , 146 , 338 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 148 , 395 , 137 , 329 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 103 , 366 , 113 , 335 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 111 , 385 , 94 , 334 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 105 , 405 , 92 , 302 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 121 , 366 , 123 , 345 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 125 , 373 , 103 , 308 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 114 , 385 , 124 , 385 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 107 , 339 , 131 , 393 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 93 , 338 , 107 , 389 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 118 , 428 , 132 , 394 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 126 , 381 , 105 , 321 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 110 , 360 , 110 , 349 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 126 , 410 , 97 , 282 , 
MDP , 3 , 1 , 0.25 , 0.25 , 1000 , 10 , 10000 , 1 , 0 , 124 , 403 , 137 , 369 , 
