MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.45 , 2 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.473118 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.463001 , 1 , 1 , 3 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.191181 , 1 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.465579 , 1 , 1 , 2 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.354839 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.31431 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.44715 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.458703 , 1 , 1 , 5 , 13 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.465189 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.458369 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.457574 , 1 , 1 , 4 , 6 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.444494 , 2 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.464383 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.314541 , 1 , 2 , 1 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.48913 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.466559 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.464216 , 1 , 1 , 3 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.464879 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.317423 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.189849 , 1 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.32197 , 2 , 4 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.32967 , 1 , 1 , 1 , 8 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.463876 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.46875 , 1 , 1 , 3 , 8 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.459492 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.310167 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.411111 , 1 , 1 , 6 , 6 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.597767 , 2 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.466005 , 1 , 1 , 1 , 8 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.591624 , 2 , 2 , 2 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.543478 , 1 , 1 , 3 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.226339 , 2 , 5 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.312419 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.191453 , 1 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.181818 , 1 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.308287 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.471635 , 1 , 1 , 3 , 14 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.305307 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.475277 , 1 , 1 , 1 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.452087 , 2 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.45 , 2 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.473118 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.463001 , 1 , 1 , 3 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.191181 , 1 , 3 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.465579 , 1 , 1 , 2 , 7 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.354839 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.5 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.31431 , 1 , 2 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.44715 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.458703 , 1 , 1 , 5 , 13 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.465189 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.458369 , 1 , 1 , 1 , 1 , 
MDP , 3 , 1 , 0.15 , 0.15 , 2 , 20 , 10000 , 1 , 0.457574 , 1 , 1 , 4 , 6 , 
